"jäystää","muistaa"
"jäytää","muistaa"
"jököttää","muistaa"
"jöpöttää","muistaa"
"jöröttää","muistaa"
"jaanata","salata"
"jaaritella","tulla"
"jaarittaa","muistaa"
"jaella","tulla"
"jahdata","salata"
"jahkailla","tulla"
"jahkaista","rohkaista"
"jahkata","salata"
"jahnata","salata"
"jakaa","kaivaa"
"jakaantua","sanoa"
"jakautua","sanoa"
"jakotislata","salata"
"jaksaa","kaivaa"
"jaksella","tulla"
"jaksotella","tulla"
"jaksottaa","muistaa"
"jaksottua","sanoa"
"jalkauttaa","muistaa"
"jalkautua","sanoa"
"jallittaa","muistaa"
"jaloitella","tulla"
"jaloittaa","muistaa"
"jalontaa","huutaa"
"jalostaa","muistaa"
"jalostua","sanoa"
"jalustaa","muistaa"
"jammailla","tulla"
"jammata","salata"
"jankata","salata"
"jankuttaa","muistaa"
"janota","katketa"
"janottaa","muistaa"
"jaotella","tulla"
"jaottaa","muistaa"
"japanintaa","huutaa"
"jarrutella","tulla"
"jarruttaa","muistaa"
"jarruuntua","sanoa"
"jatkaa","kaivaa"
"jatkella","tulla"
"jatkokouluttaa","muistaa"
"jatkolähettää","muistaa"
"jatkua","sanoa"
"jatsata","salata"
"jauhaa","kaivaa"
"jauhaantua","sanoa"
"jauhattaa","muistaa"
"jauhautua","sanoa"
"jauhennella","tulla"
"jauhentaa","huutaa"
"jauhentua","sanoa"
"jauhottaa","muistaa"
"jeesata","salata"
"jeesiä","sallia"
"jeesustella","tulla"
"jekkuilla","tulla"
"jelpata","salata"
"jelppiä","sallia"
"jemmata","salata"
"jengiytyä","sanoa"
"jiirata","salata"
"jippoilla","tulla"
"jodioida","voida"
"jodittaa","muistaa"
"jodlata","salata"
"johdatella","tulla"
"johdattaa","muistaa"
"johdonmukaistaa","muistaa"
"johdottaa","muistaa"
"johtaa harhaan","muistaa"
"johtaa","muistaa"
"johtua","sanoa"
"joiata","salata"
"joikata","salata"
"joikua","sanoa"
"jokellella","tulla"
"jokeltaa","huutaa"
"jolkutella","tulla"
"jolkuttaa","muistaa"
"jollottaa","muistaa"
"jomottaa","muistaa"
"jongleerata","salata"
"jonottaa","muistaa"
"jonottaa","muistaa",
"jonouttaa","muistaa"
"joogata","salata"
"jorata","salata"
"jorista","rohkaista"
"jorottaa","muistaa"
"jossitella","tulla"
"jouduttaa","muistaa"
"joukkoistaa","muistaa"
"jousittaa","muistaa"
"joustaa","muistaa"
"joustavoida","voida"
"joustavoittaa","muistaa"
"joutaa","soutaa"
"joutua","sanoa"
"judata","salata"
"juhlia","sallia"
"juhlistaa","muistaa"
"jujuttaa","muistaa"
"juksata","salata"
"julistaa","muistaa"
"julistautua","sanoa"
"juljeta","katketa",,
"julkaista","rohkaista"
"julkilausua","sanoa"
"julkipanna","tulla"
"julkistaa","muistaa"
"julkituoda","juoda"
"julmeta","vanheta"
"julmistella","tulla"
"julmistua","sanoa"
"jumaloida","voida"
"jumiintua","sanoa"
"jumittaa","muistaa"
"jumittua","sanoa"
"jumiuttaa","muistaa"
"jumiutua","sanoa"
"jumpata","salata"
"jumputtaa","muistaa"
"junnata","salata"
"juntata","salata"
"juoda","juoda"
"juohtua","sanoa"
"juoksennella","tulla"
"juoksettaa","muistaa"
"juoksettua","sanoa"
"juoksutella","tulla"
"juoksuttaa","muistaa"
"juolahtaa mieleen","muistaa"
"juolahtaa","muistaa"
"juonia","sallia"
"juonitella","tulla"
"juontaa","huutaa"
"juontua","sanoa"
"juopotella","tulla"
"juopua","sanoa"
"juoruilla","tulla"
"juoruta","katketa"
"juosta","juosta"
"juottaa","muistaa"
"juovittaa","muistaa"
"juovuttaa","muistaa"
"jupista","rohkaista"
"juppiutua","sanoa"
"jurista","rohkaista"
"jurnuttaa","muistaa"
"juroa","sanoa"
"jurottaa","muistaa"
"juroutua","sanoa"
"jurppia","sallia"
"jurrata","salata"
"justeerata","salata"
"jutata","salata"
"jutella","tulla"
"jutustaa","muistaa"
"jutustella","tulla"
"jututtaa","muistaa"
"juurehtia","sallia"
"juuria","sallia"
"juurihoitaa","muistaa"
"juurittaa","muistaa"
"juurruttaa","muistaa"
"juurtaa","huutaa"
"juurtua","sanoa"
"juustottua","sanoa"
"juustouttaa","muistaa"
"juustoutua","sanoa"
"juuttua","sanoa"
"jydätä","salata"
"jykertää","huutaa"
"jylhetä","vanheta"
"jylhistyä","sanoa"
"jylistä","rohkaista"
"jyllätä","salata"
"jymähdellä","tulla"
"jymähtää","muistaa"
"jymäytellä","tulla"
"jymäyttää","muistaa"
"jymistä","rohkaista"
"jymistää","muistaa"
"jynssätä","salata"
"jyrähdellä","tulla"
"jyrähtää","muistaa"
"jyrätä","salata"
"jyräyttää","muistaa"
"jyristä","rohkaista"
"jyristää","muistaa"
"jyristellä","tulla"
"jyrisyttää","muistaa"
"jyrkentää","huutaa"
"jyrkentyä","sanoa"
"jyrketä","vanheta"
"jyrkistää","muistaa"
"jyrkistyä","sanoa"
"jyrrätä","salata"
"jyrsiä","sallia"
"jyrytä","selvit\u0
"jyryyttää","muistaa"
"jysähdellä","tulla"
"jysähtää","muistaa"
"jysäyttää","muistaa"
"jyskää","kaikaa"
"jyskähtää","muistaa"
"jyskiä","sallia"
"jyskyä","sanoa"
"jyskytellä","tulla"
"jyskyttää","muistaa"
"jytistä","rohkaista"
"jytistää","muistaa"
"jytkähtää","muistaa"
"jytkyttää","muistaa"
"jytyyttää","muistaa"
"jyvittää","muistaa"
"jyystää","muistaa"
"käämiä","sallia"
"käännähdellä","tulla"
"käännähtää","muistaa"
"käännättää","muistaa"
"käännellä","tulla"
"käännyttää","muistaa"
"kääntää","huutaa"
"kääntelehtiä","sallia"
"kääntyä jonkun puoleen","sanoa"
"kääntyä","sanoa"
"kääntyillä","tulla"
"kääpiöidä","voida"
"kääpiöityä","sanoa"
"kääräistä","rohkaista"
"kääriä","sallia"
"kääriintyä","sanoa"
"kääriytyä","sanoa"
"kädettää","muistaa"
"käetä","vanheta"
"kähähtää","muistaa"
"kähertää","huutaa"
"kähertyä","sanoa"
"kähetä","vanheta"
"käheytyä","sanoa"
"kähistä","rohkaista"
"kähmiä","sallia"
"kähveltää","huutaa"
"käkättää","muistaa"
"kälättää","muistaa"
"kälkättää","muistaa"
"kämmätä","salata"
"kämmentää","huutaa"
"känistä","rohkaista"
"kännätä","salata"
"känsistyä","sanoa"
"känsittyä","sanoa"
"käpälöidä","tupakoida"
"käpätä","salata"
"käpertää","huutaa"
"käpertyä","sanoa"
"käppäillä","tulla"
"käpristää","muistaa"
"käpristellä","tulla"
"käpristyä","sanoa"
"käpsehtiä","sallia"
"käpyillä","tulla"
"kärähtää","muistaa"
"käräjöidä","tupakoida"
"käräyttää","muistaa"
"kärhämöidä","tupakoida"
"käristä","rohkaista"
"käristää","muistaa"
"käristyä","sanoa"
"kärjistää","muistaa"
"kärjistyä","sanoa"
"kärkkyä","sanoa"
"kärräillä","tulla"
"kärrätä","salata"
"kärrytä","selvit\u0
"kärsiä","sallia"
"kärttää","muistaa"
"kärventää","huutaa"
"kärventyä","sanoa"
"kärvistellä","tulla"
"kärytä","selvit\u0
"käryttää","muistaa"
"käsikirjoittaa","muistaa"
"käsitellä","tulla"
"käsittää","muistaa"
"käsitteellistää","muistaa"
"käsitteistää","muistaa"
"käskeä","laskea"
"käskettää","muistaa"
"käskyttää","muistaa"
"kässätä","salata"
"kätellä","tulla"
"kätilöidä","voida"
"kätkeä","laskea"
"kätkeytyä","sanoa"
"käväistä","rohkaista"
"käveleskellä","tulla"
"kävellä unissaan","tulla"
"kävellä","tulla"
"kävelyttää","muistaa"
"käydä kierroksilla","k\u0
"käydä läpi","k\u0
"käydä pitkäkseen","k\u0
"käydä vieraissa","k\u0
"käydä","k\u0
"käynnistää","muistaa"
"käynnistyä","sanoa"
"käyristää","muistaa"
"käyristyä","sanoa"
"käyskellä","tulla"
"käyskennellä","tulla"
"käytännöllistää","muistaa"
"käytännöllistyä","sanoa"
"käytellä","tulla"
"käyttää hyväksi","muistaa",,
"käyttää","muistaa"
"käyttäytyä","sanoa"
"köhiä","sallia"
"köhistä","rohkaista"
"köhittää","muistaa"
"kökötellä","tulla"
"kököttää","muistaa"
"kökkiä","sallia"
"köllähtää","muistaa"
"köllötellä","tulla"
"köllöttää","muistaa"
"kömmähtää","muistaa"
"kömpelöityä","sanoa"
"kömpiä","sallia"
"könöttää","muistaa"
"köntystää","muistaa"
"köntystellä","tulla"
"könytä","katketa"
"köpötellä","tulla"
"köpöttää","muistaa"
"köpitellä","tulla"
"köpittää","muistaa"
"körötellä","tulla"
"köröttää","muistaa"
"köraa","table"
"köristä","rohkaista"
"kössiä","sallia"
"köyhäillä","tulla"
"köyhdyttää","muistaa"
"köyhentyä","sanoa"
"köyhetä","vanheta"
"köyhtyä","sanoa"
"köykistää","muistaa"
"köykistyä","sanoa"
"köynnöstää","muistaa"
"köynnehtiä","sallia"
"köyristää","muistaa"
"köyristellä","tulla"
"köyristyä","sanoa"
"köysittää","muistaa"
"köyttää","muistaa"
"köyttäytyä","sanoa"
"kaadattaa","muistaa"
"kaadella","tulla"
"kaahailla","tulla"
"kaahata","salata"
"kaakattaa","muistaa"
"kaakeloida","voida"
"kaakertaa","huutaa"
"kaapaista","rohkaista"
"kaapata","salata"
"kaapeloida","voida"
"kaapia","sallia"
"kaappailla","tulla"
"kaaputtaa","muistaa"
"kaareutua","sanoa"
"kaaristaa","muistaa"
"kaarittaa","muistaa"
"kaarnoittua","sanoa"
"kaarrella","tulla"
"kaartaa","saartaa"
"kaartua","sanoa"
"kaasutella","tulla"
"kaasuttaa","muistaa"
"kaasuttua","sanoa"
"kaasuuntua","sanoa"
"kaasuvalottaa","muistaa"
"kaataa","saartaa"
"kaatua","sanoa"
"kaatuilla","tulla"
"kaavailla","tulla"
"kaavamaistaa","muistaa"
"kaavata","salata"
"kaaviloida","voida"
"kaavioida","voida"
"kaavoittaa","muistaa"
"kaavoittua","sanoa"
"kadehtia","sallia"
"kadota","katketa"
"kadottaa","muistaa"
"kaduttaa","muistaa"
"kahahtaa","muistaa"
"kahakoida","voida"
"kahdeksankertaistaa","muistaa"
"kahdeksankertaistua","sanoa"
"kahdentaa","huutaa"
"kahdentua","sanoa"
"kahinoida","voida"
"kahista","rohkaista"
"kahistaa","muistaa"
"kahistella","tulla"
"kahisuttaa","muistaa"
"kahlailla","tulla"
"kahlata","salata"
"kahlehtia","sallia"
"kahlita","valita"
"kahmaista","rohkaista"
"kahmia","sallia"
"kahnata","salata"
"kahvitella","tulla"
"kahvittaa","muistaa"
"kahvituttaa","muistaa"
"kaihdella","tulla"
"kaihertaa","huutaa"
"kaihota","katketa"
"kaihtaa","kaivaa"
"kaikaa","kaikaa"
"kaikertaa","huutaa"
"kaikota","katketa"
"kaikua","sanoa"
"kailottaa","muistaa"
"kainostella","tulla"
"kainostuttaa","muistaa"
"kaipailla","tulla"
"kairailla","tulla"
"kairata","salata"
"kaita","valita"
"kaitafilmata","salata"
"kaitsea","laskea"
"kaiutella","tulla"
"kaiuttaa","muistaa"
"kaivaa","kaivaa"
"kaivata","salata"
"kaivattaa","muistaa"
"kaivauttaa","muistaa"
"kaivautua","sanoa"
"kaivella","tulla"
"kaiverruttaa","muistaa"
"kaivertaa","huutaa"
"kajahdella","tulla"
"kajahduttaa","muistaa"
"kajahtaa","muistaa"
"kajakoida","voida"
"kajastaa","muistaa"
"kajastella","tulla"
"kajastua","sanoa"
"kajautella","tulla"
"kajauttaa","muistaa"
"kajentaa","huutaa"
"kajota","katketa"
"kajottaa","muistaa"
"kakaista","rohkaista"
"kakata","salata"
"kakattaa","muistaa"
"kakistaa","muistaa"
"kakistella","tulla"
"kakkia","sallia"
"kakoa","sanoa"
"kaksikielistyä","sanoa"
"kaksinkertaistaa","muistaa"
"kaksinkertaistua","sanoa"
"kaksintaa","huutaa"
"kaksoispysäköidä","voida"
"kakuttaa","muistaa"
"kalahdella","tulla"
"kalahtaa","muistaa"
"kalanteroida","voida"
"kalastaa","muistaa"
"kalastella","tulla"
"kalautella","tulla"
"kalauttaa","muistaa"
"kalibroida","voida"
"kalista","rohkaista"
"kalistaa","muistaa"
"kalistella","tulla"
"kalisuttaa","muistaa"
"kaljoitella","tulla"
"kaljuuntua","sanoa"
"kalkattaa","muistaa"
"kalkita","valita"
"kalkkaa","kaikaa"
"kalkkeutua","sanoa"
"kalkkiutua","sanoa"
"kalkutella","tulla"
"kalkuttaa","muistaa"
"kalkyloida","voida"
"kallistaa","muistaa"
"kallistaa","muistaa"
"kallistella","tulla"
"kallistua","sanoa"
"kallistua","sanoa",
"kallita","valita"
"kalmetoida","voida"
"kalppia","sallia"
"kaltaistaa","muistaa"
"kaltata","salata"
"kaltevoida","voida"
"kalustaa","muistaa"
"kaluta","katketa"
"kalvaa","kaivaa"
"kalventaa","huutaa"
"kalventua","sanoa"
"kalveta","vanheta"
"kalvettua","sanoa"
"kalvia","sallia"
"kammata","salata"
"kammeta","katketa"
"kammitsoida","voida"
"kammoa","sanoa"
"kammoksua","sanoa"
"kammoksuttaa","muistaa"
"kammota","katketa"
"kammottaa","muistaa"
"kampanjoida","voida"
"kampata","salata"
"kampauttaa","muistaa"
"kampeutua","sanoa"
"kampittaa","muistaa"
"kamppailla","tulla"
"kanalisoida","voida"
"kanalisoitua","sanoa"
"kanavoida","voida"
"kanavoitua","sanoa"
"kandeerata","salata"
"kangastaa","muistaa"
"kangastella","tulla"
"kangastua","sanoa"
"kangerrella","tulla"
"kangertaa","huutaa"
"kangeta","katketa"
"kangistaa","muistaa"
"kangistua","sanoa"
"kangistuttaa","muistaa"
"kanittaa","muistaa"
"kankeuttaa","muistaa"
"kannatella","tulla"
"kannattaa","muistaa"
"kanneksia","sallia"
"kannella","tulla"
"kanneltaa","huutaa"
"kannibalisoida","voida"
"kanniskella","tulla"
"kannustaa","muistaa"
"kanonisoida","voida"
"kanonisoitua","sanoa"
"kanonistaa","muistaa"
"kanotoida","voida"
"kansainvälistää","muistaa"
"kansainvälistyä","sanoa"
"kansallistaa","muistaa"
"kansantajuistaa","muistaa"
"kansanvaltaistaa","muistaa"
"kansanvaltaistua","sanoa"
"kansioida","voida"
"kansittaa","muistaa"
"kansoittaa","muistaa"
"kansoittua","sanoa"
"kantaa","kaivaa"
"kantaesittää","muistaa"
"kantalinnoittaa","muistaa"
"kantata","salata"
"kantautua","sanoa"
"kanyloida","voida"
"kapaista","rohkaista"
"kapakoida","voida"
"kapaloida","tupakoida"
"kapeuttaa","muistaa"
"kapeutua","sanoa"
"kapinoida","tupakoida"
"kapista","rohkaista"
"kapitalisoida","voida"
"kapitaloida","voida"
"kapiteloida","voida"
"kaplastaa","muistaa"
"kapsaa","kaikaa"
"kapsahdella","tulla"
"kapsahtaa","muistaa"
"kapsehtia","sallia"
"kapseloida","voida"
"kapseloitua","sanoa"
"kapuloida","voida"
"karahdella","tulla"
"karahtaa","muistaa"
"karahteerata","salata"
"karaista","rohkaista"
"karaistua","sanoa"
"karakterisoida","voida"
"karamellisoida","voida"
"karamelloida","voida"
"karata","salata"
"karautella","tulla"
"karauttaa","muistaa"
"karehtia","sallia"
"kareilla","tulla"
"karhentaa","huutaa"
"karhentua","sanoa"
"karheta","vanheta"
"karheuttaa","muistaa"
"karheutua","sanoa"
"karhita","valita"
"karhuta","katketa"
"karikoida","voida"
"karioitua","sanoa"
"karista","rohkaista"
"karistaa","muistaa"
"karistella","tulla"
"karisuttaa","muistaa"
"karitsoida","voida"
"karitsoittaa","muistaa"
"kariuttaa","muistaa"
"kariutua","sanoa"
"karjahdella","tulla"
"karjahtaa","muistaa"
"karjaista","rohkaista"
"karjeta","vanheta"
"karjua","sanoa"
"karkailla","tulla"
"karkaista","rohkaista"
"karkaistua","sanoa"
"karkeistaa","muistaa"
"karkeloida","tupakoida"
"karkeuttaa","muistaa"
"karkeutua","sanoa"
"karkota","katketa"
"karkottaa","muistaa"
"karmaista","rohkaista"
"karmia","sallia"
"karnevalisoida","voida"
"karnevalisoitua","sanoa"
"karpata","salata"
"karrikoida","voida"
"karsastaa","muistaa"
"karsia","sallia"
"karsiintua","sanoa"
"karsinoida","voida"
"karsinoitua","sanoa"
"karsiutua","sanoa"
"karstaantua","sanoa"
"karstata","salata"
"karstautua","sanoa"
"karstoittua","sanoa"
"kartella","tulla"
"kartelloitua","sanoa"
"kartoittaa","muistaa"
"karttaa","kaivaa"
"karttua","sanoa"
"karuuntua","sanoa"
"karvastaa","muistaa"
"karvastella","tulla"
"karvata","salata"
"karvoa","sanoa"
"karvoittua","sanoa"
"kasaantua","sanoa"
"kasailla","tulla"
"kasata","salata"
"kasautua","sanoa"
"kaseerata","salata"
"kasetoida","voida"
"kasketa","katketa"
"kastaa","kaivaa"
"kastattaa","muistaa"
"kastautua","sanoa"
"kastella","tulla"
"kastroida","voida"
"kastua","sanoa"
"kasuta","selvit\u0
"kasvaa","kaivaa"
"kasvattaa","muistaa"
"kasvettua","sanoa"
"kasvittaa","muistaa"
"kasvittua","sanoa"
"katalysoida","voida"
"kategorisoida","voida"
"katetroida","voida"
"katkaista","rohkaista"
"katkeilla","tulla"
"katkeroida","voida"
"katkeroittaa","muistaa"
"katkeroitua","sanoa"
"katketa","katketa"
"katkoa","sanoa"
"katsahtaa","muistaa"
"katsastaa","muistaa"
"katsastuttaa","muistaa"
"katsella","tulla"
"katsoa vierestä","sanoa"
"katsoa","sanoa"
"kattaa","kaivaa"
"kattoa","sanoa"
"katua","sanoa"
"kauhaista","rohkaista"
"kauhduttaa","muistaa"
"kauhistaa","muistaa"
"kauhistella","tulla"
"kauhistua","sanoa"
"kauhistuttaa","muistaa"
"kauhoa","sanoa"
"kauhtua","sanoa"
"kaulailla","tulla"
"kaulata","salata"
"kaulata","salata"
"kaulia","sallia"
"kaulita","valita"
"kaunistaa","muistaa"
"kaunistautua","sanoa"
"kaunistella","tulla"
"kaunistua","sanoa"
"kaupallistaa","muistaa"
"kaupallistua","sanoa"
"kaupata","salata"
"kaupita","valita"
"kaupitella","tulla"
"kaupungistaa","muistaa"
"kaupungistua","sanoa"
"kaupunkilaistaa","kaivaa"
"kaupunkilaistua","sanoa"
"kaupunkimaistaa","muistaa"
"kaupunkimaistua","sanoa"
"kaupustella","tulla"
"kavahtaa","muistaa"
"kavaltaa","huutaa"
"kaveerata","salata"
"kaventaa","huutaa"
"kaventua","sanoa"
"kaveta","vanheta"
"kavuta","katketa"
"kehaista","rohkaista"
"kehdata","salata"
"kehiä","sallia"
"kehitellä","tulla"
"kehittää","muistaa"
"kehittyä","sanoa"
"kehityttää","muistaa"
"kehiytyä","sanoa"
"kehjetä","katketa"
"kehkeytyä","sanoa"
"kehnätä","salata"
"kehnontaa","huutaa"
"kehnontua","sanoa"
"kehnota","vanheta"
"kehotella","tulla"
"kehottaa","muistaa"
"kehrätä","salata"
"kehräyttää","muistaa"
"kehruuttaa","muistaa"
"kehua","sanoa"
"kehuskella","tulla"
"kehystää","muistaa"
"keihästää","muistaa"
"keijua","sanoa"
"keikahtaa","muistaa"
"keikailla","tulla"
"keikaroida","tupakoida"
"keikauttaa","muistaa"
"keikistää","muistaa"
"keikistellä","tulla"
"keikkailla","tulla"
"keikkua","sanoa"
"keikutella","tulla"
"keikuttaa","muistaa"
"keilailla","tulla"
"keilata","salata"
"keimailla","tulla"
"keinahdella","tulla"
"keinahtaa","muistaa"
"keinauttaa","muistaa"
"keinohedelmöittää","muistaa"
"keinosiementää","huutaa"
"keinotella","tulla"
"keinua","sanoa"
"keinutella","tulla"
"keinuttaa","muistaa"
"keitättää","muistaa"
"keitellä","tulla"
"keittää","muistaa"
"keittyä","sanoa"
"kekata","salata"
"kekkaloida","tupakoida"
"kekkuloida","tupakoida"
"keksaista","rohkaista"
"keksiä","sallia"
"kelastaa","muistaa"
"kelata","salata"
"kelautua","sanoa"
"keljuilla","tulla"
"keljuttaa","muistaa"
"kelkkailla","tulla"
"kellahdella","tulla"
"kellahduttaa","muistaa"
"kellahtaa","muistaa"
"kellaroida","voida"
"kellastaa","muistaa"
"kellastua","sanoa"
"kellastuttaa","muistaa"
"kellata","salata"
"kellauttaa","muistaa"
"kellertää","huutaa"
"kellertyä","sanoa"
"kelliä","sallia"
"kellistää","muistaa"
"kellistyä","sanoa"
"kellottaa","muistaa"
"kellua","sanoa"
"kelluttaa","muistaa"
"kelmentää","huutaa"
"kelmentyä","sanoa"
"kelmetä","vanheta"
"keloontua","sanoa"
"kelottua","sanoa"
"keloutua","sanoa"
"kelpoistaa","muistaa"
"kelpuuttaa","muistaa"
"kelvata","salata"
"kengittää","muistaa"
"kenkiä","sallia"
"kenkkuilla","tulla"
"kenkuttaa","muistaa"
"kenottaa","muistaa"
"kenttälinnoittaa","muistaa"
"kepittää","muistaa"
"keplotella","tulla"
"keppostella","tulla"
"kepsutella","tulla"
"kerääntyä","sanoa"
"keräillä","tulla"
"kerätä","salata"
"keräyttää","muistaa"
"keräytyä","sanoa"
"keretä","katketa"
"keriä","sallia"
"keritä","selvit\u0
"keritä","valita"
"keriytyä","sanoa"
"kerjäillä","tulla"
"kerjätä","salata"
"kerjetä","katketa"
"kermoa","sanoa"
"kermoittua","sanoa"
"kerrata","salata"
"kerrostaa","muistaa"
"kerrostua","sanoa"
"kerrottaa","muistaa"
"kerrotuttaa","muistaa"
"kerryttää","muistaa"
"kerskailla","tulla"
"kerskata","salata"
"kerskua","sanoa"
"kertaantua","sanoa"
"kertaistaa","muistaa"
"kertaistua","sanoa"
"kertautua","sanoa"
"kertoa","sanoa"
"kertoilla","tulla"
"kertyä","sanoa"
"kesannoida","voida"
"kesannoitua","sanoa"
"kesiä","sallia"
"keskeyttää","muistaa"
"keskeytyä","sanoa"
"keski-ikäistyä","sanoa"
"keskiluokkaistua","sanoa"
"keskittää","muistaa"
"keskittäytyä","sanoa"
"keskittyä","sanoa"
"keskustella","tulla"
"kessutella","tulla"
"kessuttaa","muistaa"
"kestää","muistaa"
"kestävöidä","voida"
"kestitä","valita"
"kestittää","muistaa"
"kestopäällystää","muistaa"
"kesytellä","tulla"
"kesyttää","muistaa"
"kesyttyä","sanoa"
"kesyyntyä","sanoa"
"ketjuttaa","muistaa"
"ketjuuntua","sanoa"
"ketjuutua","sanoa"
"ketkuilla","tulla"
"ketlata","salata"
"kettää","muistaa"
"ketuttaa","muistaa"
"keuhkota","katketa"
"keulia","sallia"
"keväistää","muistaa"
"kevennellä","tulla"
"keventää","huutaa"
"keventyä","sanoa"
"kevetä","vanheta"
"kidnapata","salata"
"kiduttaa","muistaa"
"kiehätä","salata"
"kiehahtaa","muistaa"
"kiehauttaa","muistaa"
"kiehnätä","salata"
"kiehtoa","sanoa"
"kiehua","sanoa"
"kiehuttaa","muistaa"
"kiekaista","rohkaista"
"kiekkoilla","tulla"
"kiekua","sanoa"
"kielentää","huutaa"
"kieliä","sallia"
"kieliopillistua","sanoa"
"kiellellä","tulla"
"kieltää","huutaa"
"kieltäytyä","sanoa"
"kielteistyä","sanoa"
"kiemurrella","tulla"
"kiemurtaa","huutaa"
"kiepahtaa","muistaa"
"kiepauttaa","muistaa"
"kieppua","sanoa"
"kiepsahdella","tulla"
"kiepsahtaa","muistaa"
"kiepsauttaa","muistaa"
"kieputella","tulla"
"kieputtaa","muistaa"
"kierähdellä","tulla"
"kierähtää","muistaa"
"kieräyttää","muistaa"
"kieriä","sallia"
"kieriskellä","tulla"
"kieritellä","tulla"
"kierittää","muistaa"
"kieroilla","tulla"
"kieroontua","sanoa"
"kierouttaa","muistaa"
"kieroutua","sanoa"
"kierrättää","muistaa"
"kierrellä","tulla"
"kiertää","huutaa"
"kierteittää","muistaa"
"kiertyä","sanoa"
"kietaista","rohkaista"
"kietoa","sanoa"
"kietoontua","sanoa"
"kietoutua","sanoa"
"kihahtaa","muistaa"
"kihartaa","huutaa"
"kihartua","sanoa"
"kihdata","salata"
"kihelmöidä","tupakoida"
"kiherrellä","tulla"
"kihertää","huutaa"
"kihistä","rohkaista"
"kihlata","salata"
"kihlautua","sanoa"
"kihnutella","tulla"
"kihnuttaa","muistaa"
"kihota","katketa"
"kiidättää","muistaa"
"kiihdyttää","muistaa"
"kiihkoilla","tulla"
"kiihkota","katketa"
"kiihkoutua","sanoa"
"kiihottaa","muistaa"
"kiihottua","sanoa"
"kiihtyä","sanoa"
"kiikaroida","voida"
"kiikastaa","muistaa"
"kiikkua","sanoa"
"kiikutella","tulla"
"kiikuttaa","muistaa"
"kiilata","salata"
"kiilautua","sanoa"
"kiillellä","tulla"
"kiillottaa","muistaa"
"kiillottua","sanoa"
"kiiltää","huutaa"
"kiilua","sanoa"
"kiinailla","tulla"
"kiinantaa","huutaa"
"kiinata","salata"
"kiinnetä","vanheta"
"kiinnittää","muistaa"
"kiinnittäytyä","sanoa"
"kiinnittyä","sanoa"
"kiinnostaa","muistaa"
"kiinnostua","sanoa"
"kiintää","huutaa"
"kiinteyttää","muistaa"
"kiinteytyä","sanoa"
"kiintiöidä","voida"
"kiintyä","sanoa"
"kiipeillä","tulla"
"kiipiä","sallia"
"kiirehtää","muistaa"
"kiirehtiä","sallia"
"kiiriä","sallia"
"kiiruhtaa","muistaa"
"kiistää","muistaa"
"kiistellä","tulla"
"kiitää","soutaa"
"kiitellä","tulla"
"kiittää","muistaa"
"kiivailla","tulla"
"kiivastella","tulla"
"kiivastua","sanoa"
"kiivastuttaa","muistaa"
"kiivetä","katketa"
"kikatella","tulla"
"kikattaa","muistaa"
"kikertää","huutaa"
"kikkailla","tulla"
"kiksautella","tulla"
"kiksauttaa","muistaa"
"kilahdella","tulla"
"kilahtaa","muistaa"
"kilauttaa","muistaa"
"kilistä","rohkaista"
"kilistää","muistaa"
"kilistellä","tulla"
"kilisyttää","muistaa"
"kiljahdella","tulla"
"kiljahtaa","muistaa"
"kiljaista","rohkaista"
"kiljua","sanoa"
"kilkattaa","muistaa"
"kilkkaa","kaikaa"
"kilkuttaa","muistaa"
"killistää","muistaa"
"killistellä","tulla"
"killitellä","tulla"
"killittää","muistaa"
"killua","sanoa"
"kilottaa","muistaa"
"kilpailla","tulla"
"kilpailuttaa","muistaa"
"kilpistyä","sanoa"
"kilvoitella","tulla"
"kimallella","tulla"
"kimaltaa","huutaa"
"kimittää","muistaa"
"kimmahduttaa","muistaa"
"kimmahtaa","muistaa"
"kimmastua","sanoa"
"kimmastuttaa","muistaa"
"kimmauttaa","muistaa"
"kimmellellä","tulla"
"kimmeltää","huutaa"
"kimmota","katketa",,
"kimpaantua","sanoa"
"kimpoilla","tulla"
"kimppuuntua","sanoa"
"kimputtaa","muistaa"
"kinätä","salata"
"kinailla","tulla"
"kinastella","tulla"
"kinata","salata"
"kinkata","salata"
"kinostaa","muistaa"
"kinostua","sanoa"
"kinuta","katketa"
"kipaista","rohkaista"
"kipata","salata"
"kipenöidä","tupakoida"
"kipertää","huutaa"
"kipertyä","sanoa"
"kipeyttää","muistaa"
"kipeytyä","sanoa"
"kipinöidä","tupakoida"
"kipitellä","tulla"
"kipittää","muistaa"
"kipparoida","voida"
"kipristää","muistaa"
"kipristellä","tulla"
"kipristyä","sanoa"
"kipsaantua","sanoa"
"kipsata","salata"
"kipuilla","tulla"
"kipunoida","tupakoida"
"kirahdella","tulla"
"kirahtaa","muistaa"
"kiretä","vanheta"
"kiriä","sallia"
"kiristää","muistaa"
"kiristellä","tulla"
"kiristyä","sanoa"
"kirittää","muistaa"
"kirjailla","tulla"
"kirjata","salata"
"kirjauttaa","muistaa"
"kirjautua sisään","sanoa"
"kirjautua ulos","sanoa"
"kirjavoida","voida"
"kirjavoittaa","muistaa"
"kirjavoitua","sanoa"
"kirjelmöidä","voida"
"kirjoa","sanoa"
"kirjoitella","tulla"
"kirjoittaa","muistaa"
